date,t2m_max,t2m_min,t2m_mean,precip_mm
2022-04-29,24.3,16.8,20.9,5.9
2022-04-30,26.8,18.9,22.6,4.3
2022-05-01,26.5,19.6,22.7,18.2
2022-05-02,28.1,20.3,24.0,3.2
2022-05-03,27.4,19.5,23.6,0.0
2022-05-04,28.2,20.5,24.0,0.3
2022-05-05,27.2,18.9,23.4,0.4
2022-05-06,26.6,18.7,23.0,2.1
2022-05-07,26.3,20.2,23.3,1.9
2022-05-08,26.2,21.6,23.6,0.0
2022-05-09,27.4,20.9,23.8,0.1
2022-05-10,27.3,20.0,23.6,20.6
2022-05-11,26.9,19.6,23.6,8.1
2022-05-12,26.6,19.9,22.8,6.4
2022-05-13,25.2,20.7,22.9,2.2
2022-05-14,27.2,22.0,24.1,3.6
2022-05-15,26.9,19.9,23.5,0.5
2022-05-16,26.2,20.3,23.3,0.5
2022-05-17,27.0,20.7,24.2,0.4
2022-05-18,28.0,21.2,24.3,1.7
2022-05-19,28.4,21.6,25.0,0.0
2022-05-20,28.1,21.2,24.5,0.0
2022-05-21,28.5,20.2,24.1,0.0
2022-05-22,28.7,20.4,24.3,0.0
2022-05-23,28.4,19.7,24.2,0.0
2022-05-24,28.1,20.2,24.1,0.6
2022-05-25,28.8,19.3,24.0,0.4
2022-05-26,28.0,20.1,24.1,6.2
2022-05-27,28.0,20.5,24.3,1.3
2022-05-28,28.3,20.8,24.3,0.7
2022-05-29,28.4,20.3,24.3,0.3
2022-05-30,29.9,21.2,25.4,0.0
2022-05-31,28.3,21.1,24.9,0.1
2022-06-01,27.9,21.7,24.6,0.0
2022-06-02,27.0,22.2,24.3,0.0
2022-06-03,27.0,22.8,24.6,0.0
2022-06-04,25.6,22.6,23.9,4.2
2022-06-05,26.8,22.7,24.5,3.1
2022-06-06,28.5,23.2,25.4,0.1
2022-06-07,28.7,20.0,24.5,0.2
2022-06-08,28.6,21.1,24.9,0.0
2022-06-09,28.3,19.8,24.1,7.6
2022-06-10,28.9,19.8,24.5,1.1
2022-06-11,29.0,20.6,24.7,2.5
2022-06-12,29.3,20.4,24.4,2.0
2022-06-13,29.6,21.7,25.4,0.5
2022-06-14,28.3,21.0,24.4,18.3
2022-06-15,27.7,19.5,23.9,3.8
2022-06-16,27.8,20.9,23.8,27.2
2022-06-17,27.6,20.9,24.2,4.9
2022-06-18,28.0,21.5,24.7,1.7
2022-06-19,27.5,21.2,24.4,0.0
2022-06-20,30.0,19.8,24.7,0.0
2022-06-21,28.0,20.9,24.2,5.3
2022-06-22,26.7,20.2,23.5,14.4
2022-06-23,27.3,20.7,23.9,4.8
2022-06-24,27.8,20.3,23.9,14.0
2022-06-25,27.2,20.8,23.9,39.3
2022-06-26,27.7,20.3,23.9,7.6
2022-06-27,26.9,20.2,23.7,4.1
2022-06-28,27.5,20.1,23.7,6.5
2022-06-29,26.9,19.5,23.6,16.5
2022-06-30,29.7,20.5,24.9,1.6
2022-07-01,28.5,21.1,24.9,1.6
2022-07-02,28.4,20.5,24.5,4.3
2022-07-03,28.0,21.6,24.4,16.4
2022-07-04,29.4,21.4,25.1,0.5
2022-07-05,28.1,21.8,25.0,2.1
2022-07-06,27.6,20.8,24.2,6.0
2022-07-07,28.2,20.2,24.0,16.0
2022-07-08,29.6,20.6,25.0,0.0
2022-07-09,30.0,20.9,25.1,0.1
2022-07-10,29.6,20.9,24.9,1.1
2022-07-11,28.6,20.9,24.8,9.7
2022-07-12,29.8,21.5,25.3,0.0
2022-07-13,31.0,19.7,25.1,0.1
2022-07-14,28.3,20.7,24.8,8.7
2022-07-15,27.6,20.3,24.1,3.6
2022-07-16,28.5,20.3,24.7,5.1
2022-07-17,29.9,20.0,24.9,1.4
2022-07-18,30.2,20.0,25.2,0.2
2022-07-19,29.1,20.6,25.0,1.1
2022-07-20,28.8,21.3,25.2,1.1
2022-07-21,30.1,21.3,25.7,0.1
2022-07-22,29.3,21.1,25.3,4.0
2022-07-23,27.4,20.9,24.4,13.6
2022-07-24,26.7,22.0,24.3,15.8
2022-07-25,28.2,20.1,23.8,6.8
2022-07-26,28.0,20.3,24.3,1.8
2022-07-27,28.2,21.5,24.5,12.2
2022-07-28,27.3,20.7,23.8,16.4
2022-07-29,28.4,20.0,24.0,0.4
2022-07-30,29.4,20.7,24.7,2.2
2022-07-31,30.6,22.2,25.9,0.4
2022-08-01,29.5,21.0,25.7,0.9
2022-08-02,29.0,22.7,26.0,6.3
2022-08-03,28.4,20.5,24.4,6.2
2022-08-04,29.2,21.0,25.0,1.3
2022-08-05,27.8,20.5,24.5,12.0
2022-08-06,28.5,20.7,24.5,0.8
2022-08-07,28.8,20.0,24.4,10.8
2022-08-08,28.9,20.9,24.8,18.0
2022-08-09,30.7,21.4,25.6,3.0
2022-08-10,28.2,21.9,25.1,21.3
2022-08-11,29.4,20.6,24.9,0.8
2022-08-12,28.6,21.3,25.0,14.8
2022-08-13,26.7,20.7,23.9,18.3
2022-08-14,28.2,20.7,24.3,2.8
2022-08-15,28.4,20.3,24.3,8.5
2022-08-16,28.2,19.9,24.3,5.5
2022-08-17,29.0,20.9,24.6,5.7
2022-08-18,28.2,21.0,24.6,1.4
2022-08-19,28.5,21.8,24.9,8.7
2022-08-20,28.9,22.1,25.1,11.2
2022-08-21,28.0,21.2,24.7,11.4
2022-08-22,27.5,21.0,24.1,19.2
2022-08-23,27.4,20.7,24.1,18.8
2022-08-24,27.7,20.9,24.0,14.8
2022-08-25,28.4,21.0,24.2,17.3
2022-08-26,28.1,21.2,24.5,2.1
2022-08-27,27.4,20.9,24.1,8.4
2022-08-28,27.9,21.1,24.3,2.2
2022-08-29,25.7,20.9,23.3,31.0
2022-08-30,27.9,20.4,23.7,3.3
2022-08-31,28.6,20.7,24.1,2.0
2022-09-01,28.1,21.7,24.4,15.2
2022-09-02,26.8,21.2,23.8,16.3
2022-09-03,27.6,20.5,23.9,4.2
2022-09-04,28.4,21.3,24.6,1.8
2022-09-05,27.9,20.9,24.5,4.4
2022-09-06,29.0,21.5,24.9,10.9
2022-09-07,28.0,21.1,24.5,3.0
2022-09-08,27.7,20.8,24.4,1.5
2022-09-09,28.3,21.5,25.2,0.0
2022-09-10,29.4,20.7,25.0,1.7
2022-09-11,27.9,21.3,24.7,27.5
2022-09-12,26.5,22.4,24.5,11.2
2022-09-13,27.1,20.9,24.1,5.0
2022-09-14,28.4,20.7,23.9,1.0
2022-09-15,29.0,20.4,24.5,3.3
2022-09-16,29.3,20.7,24.6,0.4
2022-09-17,28.4,20.9,24.1,11.6
2022-09-18,27.6,21.1,24.2,28.2
2022-09-19,28.5,21.3,24.5,0.3
2022-09-20,28.5,21.5,24.7,4.8
2022-09-21,27.1,22.5,24.9,1.4
2022-09-22,26.9,21.6,24.5,1.5
2022-09-23,28.2,21.4,24.5,5.2
2022-09-24,27.9,21.0,24.0,27.2
2022-09-25,25.7,22.5,23.5,17.0
2022-09-26,24.6,22.1,23.5,9.3
2022-09-27,27.1,22.6,24.1,7.7
2022-09-28,26.4,21.1,23.9,3.6
2022-09-29,25.1,21.2,23.5,9.0
2022-09-30,25.3,20.9,22.9,21.8
2022-10-01,24.9,21.4,23.0,12.3
2022-10-02,25.2,21.2,23.0,5.4
2022-10-03,25.5,21.0,23.2,13.0
2022-10-04,27.4,21.0,23.9,15.2
2022-10-05,27.7,21.0,24.0,7.0
2022-10-06,28.6,21.9,24.3,1.5
2022-10-07,27.8,22.2,24.6,0.5
2022-10-08,28.6,21.0,24.7,2.0
2022-10-09,28.4,20.4,24.0,10.5
2022-10-10,26.9,20.4,23.7,11.5
2022-10-11,27.4,21.1,24.2,7.8
2022-10-12,27.6,20.5,23.7,20.3
2022-10-13,26.9,20.5,23.7,5.4
2022-10-14,25.5,21.0,23.3,16.1
2022-10-15,28.1,20.8,24.1,1.4
2022-10-16,27.9,20.3,23.8,2.0
2022-10-17,26.7,20.4,23.5,5.6
2022-10-18,26.5,20.6,24.0,1.0
2022-10-19,26.7,20.9,23.8,3.1
2022-10-20,26.8,20.4,23.4,7.2
2022-10-21,26.2,20.3,23.3,19.8
2022-10-22,26.5,20.5,23.2,20.7
2022-10-23,26.6,21.1,23.6,12.4
2022-10-24,27.4,21.0,23.5,4.9
2022-10-25,26.3,19.7,22.9,3.3
2022-10-26,25.7,19.7,22.8,3.0
2022-10-27,26.1,19.9,22.8,3.2
2022-10-28,27.4,19.3,23.1,0.0
2022-10-29,26.6,19.2,22.8,0.4
2022-10-30,27.9,20.2,23.7,0.3
2022-10-31,27.2,20.8,23.2,8.0
2022-11-01,26.8,21.7,24.0,9.3
2022-11-02,27.8,21.3,23.9,11.5
2022-11-03,27.1,21.4,23.8,0.8
2022-11-04,26.8,21.5,23.7,1.6
2022-11-05,26.3,19.6,22.4,2.9
2022-11-06,25.2,18.8,22.1,2.2
2022-11-07,26.5,19.7,22.7,1.4
2022-11-08,25.9,21.0,23.0,5.0
2022-11-09,26.0,20.9,23.5,0.9
2022-11-10,25.8,20.2,22.2,3.2
2022-11-11,26.2,21.0,23.7,8.2
2022-11-12,26.9,20.8,23.3,21.2
2022-11-13,26.9,20.1,23.1,13.9
2022-11-14,27.1,19.4,23.2,0.4
2022-11-15,26.7,20.7,23.4,8.9
2022-11-16,27.6,21.0,23.6,5.3
2022-11-17,27.3,21.0,23.6,9.5
2022-11-18,26.5,19.9,22.7,6.3
2022-11-19,27.4,19.7,23.1,0.9
2022-11-20,27.8,19.4,23.1,0.5
2022-11-21,27.6,19.2,22.6,8.2
2022-11-22,27.0,20.3,23.1,5.6
2022-11-23,27.3,20.4,23.7,1.6
2022-11-24,26.8,19.2,22.7,0.8
2022-11-25,26.2,20.5,23.1,4.9
2022-11-26,26.7,19.4,22.7,5.1
2022-11-27,26.6,18.9,22.7,6.4
2022-11-28,25.8,19.8,22.2,5.4
2022-11-29,26.4,19.2,22.4,7.2
2022-11-30,26.7,18.8,22.6,0.3
2022-12-01,26.6,20.8,23.1,0.9
2022-12-02,25.9,19.7,22.7,1.2
2022-12-03,25.7,20.7,22.5,2.1
2022-12-04,25.0,20.3,22.2,1.3
2022-12-05,25.1,19.5,21.8,0.1
2022-12-06,25.1,18.0,21.3,0.8
2022-12-07,24.8,18.8,21.5,0.8
2022-12-08,24.6,18.4,21.2,0.7
2022-12-09,24.6,17.6,21.4,0.3
2022-12-10,25.5,17.7,21.5,0.6
2022-12-11,24.7,18.1,21.2,0.4
2022-12-12,24.7,17.3,20.8,5.1
2022-12-13,23.9,17.6,21.4,11.3
2022-12-14,25.2,18.0,21.5,3.5
2022-12-15,26.7,16.8,21.3,0.2
2022-12-16,26.2,17.4,21.7,3.8
2022-12-17,25.5,18.2,21.6,9.2
2022-12-18,24.9,17.4,20.9,4.9
2022-12-19,26.8,18.2,22.0,2.4
2022-12-20,25.4,17.8,21.4,1.2
2022-12-21,25.7,17.6,21.2,3.3
2022-12-22,25.9,18.1,21.6,5.7
2022-12-23,27.0,17.9,21.5,2.9
2022-12-24,25.5,17.6,21.4,1.7
2022-12-25,25.6,17.8,21.3,1.6
2022-12-26,25.8,16.6,21.0,0.6
2022-12-27,26.4,16.9,21.7,0.2
2022-12-28,25.9,16.9,21.4,7.7
2022-12-29,27.0,17.1,21.3,0.9
2022-12-30,26.7,16.9,21.2,1.3
2022-12-31,26.3,17.8,21.4,7.4
2023-01-01,25.6,18.0,21.3,1.6
2023-01-02,24.6,18.9,21.5,8.3
2023-01-03,24.5,17.4,20.8,3.7
2023-01-04,26.2,17.4,21.6,0.1
2023-01-05,25.2,16.6,20.7,2.8
2023-01-06,24.7,16.9,21.0,23.1
2023-01-07,25.1,17.5,21.3,2.0
2023-01-08,25.1,18.8,21.6,2.3
2023-01-09,24.8,18.3,21.6,7.9
2023-01-10,25.4,18.1,21.3,2.2
2023-01-11,25.5,18.0,21.5,0.5
2023-01-12,25.3,18.4,21.6,0.5
2023-01-13,24.8,18.2,21.3,7.3
2023-01-14,25.7,18.4,21.7,0.5
2023-01-15,22.5,18.7,20.1,0.1
2023-01-16,24.8,15.2,19.7,0.2
2023-01-17,24.7,16.1,20.2,1.3
2023-01-18,25.2,18.3,21.4,3.8
2023-01-19,25.0,16.5,21.2,2.1
2023-01-20,25.5,16.3,21.3,1.3
2023-01-21,26.5,17.0,21.8,1.2
2023-01-22,26.4,15.7,20.5,0.0
2023-01-23,26.2,16.4,21.3,0.4
2023-01-24,27.0,17.4,21.8,0.0
2023-01-25,26.0,16.5,20.9,0.1
2023-01-26,27.6,18.1,22.2,0.0
2023-01-27,27.3,16.6,21.2,0.0
2023-01-28,25.8,19.4,22.3,0.3
2023-01-29,26.2,18.5,22.5,1.9
2023-01-30,25.7,18.8,22.0,4.1
2023-01-31,26.5,18.3,22.0,3.4
2023-02-01,26.6,20.2,22.9,0.1
2023-02-02,25.7,20.2,22.8,2.2
2023-02-03,26.2,17.8,21.7,2.4
2023-02-04,24.9,18.3,21.4,5.5
2023-02-05,26.8,16.9,21.4,0.1
2023-02-06,25.9,17.3,21.6,5.1
2023-02-07,26.4,18.6,22.2,1.5
2023-02-08,27.4,17.0,21.9,0.2
2023-02-09,25.9,18.4,22.0,2.5
2023-02-10,27.3,18.0,22.0,0.7
2023-02-11,26.9,16.5,21.7,0.3
2023-02-12,25.1,17.0,21.1,2.6
2023-02-13,25.0,17.5,21.1,4.6
2023-02-14,25.0,16.4,20.8,7.9
2023-02-15,27.0,18.7,22.1,0.2
2023-02-16,26.2,16.9,21.5,0.1
2023-02-17,26.7,17.0,21.4,6.9
2023-02-18,25.7,18.7,22.1,0.5
2023-02-19,25.0,20.6,22.4,5.1
2023-02-20,24.8,17.1,20.6,7.9
2023-02-21,25.6,16.2,20.9,2.9
2023-02-22,26.2,16.2,21.3,0.2
2023-02-23,27.0,17.4,21.7,0.0
2023-02-24,26.5,19.2,22.6,1.1
2023-02-25,26.4,18.6,22.3,0.3
2023-02-26,25.5,18.3,21.7,0.0
2023-02-27,25.7,16.7,21.0,0.9
2023-02-28,25.3,16.6,21.1,0.1
2023-03-01,26.5,16.0,20.8,1.4
2023-03-02,27.1,18.2,21.8,0.7
2023-03-03,26.3,15.6,20.9,0.0
2023-03-04,27.0,17.5,22.0,0.0
2023-03-05,28.1,15.8,21.8,0.0
2023-03-06,26.1,17.1,21.5,17.5
2023-03-07,25.7,16.8,22.0,4.1
2023-03-08,24.4,17.5,21.0,2.3
2023-03-09,25.7,17.2,21.0,0.0
2023-03-10,25.7,17.8,21.8,0.7
2023-03-11,24.9,15.7,20.4,0.0
2023-03-12,24.9,17.2,21.8,0.0
2023-03-13,25.7,17.8,21.9,0.0
2023-03-14,25.7,18.6,21.9,5.0
2023-03-15,25.5,19.6,22.3,9.9
2023-03-16,24.4,19.2,21.7,31.8
2023-03-17,23.7,20.2,21.7,10.6
2023-03-18,24.8,19.0,21.5,6.0
2023-03-19,26.3,19.5,22.5,2.1
2023-03-20,26.7,18.2,22.0,1.5
2023-03-21,27.0,18.6,22.5,2.1
2023-03-22,26.9,18.4,22.5,1.3
2023-03-23,26.8,18.0,22.0,0.3
2023-03-24,25.1,17.8,21.7,9.3
2023-03-25,25.9,16.7,21.2,3.1
2023-03-26,27.2,17.2,21.7,0.1
2023-03-27,27.2,16.4,21.8,0.5
2023-03-28,26.2,17.2,21.5,2.1
2023-03-29,26.9,16.7,21.8,6.2
2023-03-30,27.2,16.9,22.0,3.6
2023-03-31,26.6,17.4,22.2,0.9
2023-04-01,26.6,18.7,22.5,2.5
2023-04-02,26.9,17.2,21.9,6.1
2023-04-03,26.6,16.9,22.4,4.3
2023-04-04,26.5,18.5,22.2,6.7
2023-04-05,27.3,18.2,22.9,4.1
2023-04-06,27.4,19.0,23.0,0.1
2023-04-07,24.8,19.1,22.0,7.6
2023-04-08,24.8,16.8,21.0,8.8
2023-04-09,25.3,17.8,22.0,2.3
2023-04-10,25.9,20.1,23.1,5.9
2023-04-11,25.7,18.5,22.3,5.5
2023-04-12,26.8,19.1,22.9,0.7
2023-04-13,26.6,18.6,23.2,8.2
2023-04-14,26.6,18.3,22.4,4.3
2023-04-15,27.3,19.6,23.1,3.9
2023-04-16,26.2,20.4,23.1,5.3
2023-04-17,25.6,19.0,22.9,7.1
2023-04-18,25.8,19.3,22.5,9.1
2023-04-19,25.8,19.2,22.5,11.0
2023-04-20,26.8,18.9,22.8,8.0
2023-04-21,25.4,19.5,22.2,4.6
2023-04-22,25.6,18.7,22.3,8.4
2023-04-23,26.7,19.2,22.7,2.0
2023-04-24,25.4,19.1,22.3,1.8
2023-04-25,25.6,18.7,22.2,4.2
2023-04-26,26.0,18.0,22.3,2.0
2023-04-27,26.2,18.7,22.5,4.7
2023-04-28,27.3,19.3,23.1,0.3
2023-04-29,27.2,18.9,23.4,3.2
2023-04-30,27.2,20.6,23.8,0.0
2023-05-01,27.3,20.4,24.0,0.6
2023-05-02,28.6,20.3,24.5,0.0
2023-05-03,28.7,19.4,24.0,0.0
2023-05-04,28.5,20.2,24.7,7.4
2023-05-05,28.7,19.8,24.5,2.5
2023-05-06,27.8,20.6,24.1,10.5
2023-05-07,27.0,19.8,23.3,10.7
2023-05-08,28.0,19.5,23.8,2.1
2023-05-09,29.1,19.3,24.2,0.1
2023-05-10,28.9,20.1,24.3,0.6
2023-05-11,29.1,20.0,24.5,2.0
2023-05-12,27.9,20.3,24.0,14.9
2023-05-13,28.4,19.6,23.8,9.6
2023-05-14,28.6,20.9,24.2,2.3
2023-05-15,29.3,20.5,24.7,0.1
2023-05-16,28.1,21.2,24.8,0.8
2023-05-17,27.7,21.3,24.7,0.8
2023-05-18,28.3,20.9,25.0,1.2
2023-05-19,28.7,21.0,24.7,7.7
2023-05-20,28.3,21.3,24.4,7.2
2023-05-21,26.4,20.9,23.7,13.0
2023-05-22,27.7,21.2,24.3,3.3
2023-05-23,26.8,21.2,24.2,1.1
2023-05-24,26.3,22.5,24.3,2.6
2023-05-25,26.2,21.2,23.5,1.9
2023-05-26,27.0,20.7,23.9,1.9
2023-05-27,27.1,21.4,23.8,23.2
2023-05-28,27.4,22.0,24.6,3.2
2023-05-29,28.1,21.4,25.2,5.8
2023-05-30,25.7,22.0,24.0,20.8
2023-05-31,26.8,22.5,24.5,0.8
2023-06-01,26.7,22.7,24.3,5.8
2023-06-02,25.2,22.3,23.6,7.1
2023-06-03,25.0,21.3,23.0,5.2
2023-06-04,26.4,21.9,24.2,2.6
2023-06-05,28.0,22.5,25.1,0.2
2023-06-06,28.0,22.5,25.3,9.6
2023-06-07,27.5,22.7,24.6,2.2
2023-06-08,26.6,23.0,24.7,11.4
2023-06-09,27.2,23.3,25.2,3.2
2023-06-10,27.6,23.3,25.3,0.5
2023-06-11,28.3,23.4,25.7,1.6
2023-06-12,28.8,20.8,25.0,0.0
2023-06-13,30.8,21.6,25.8,0.0
2023-06-14,30.5,21.0,25.7,0.3
2023-06-15,30.2,22.3,26.0,0.0
2023-06-16,30.0,23.0,26.6,0.0
2023-06-17,31.4,21.5,26.2,0.0
2023-06-18,30.2,22.2,26.0,0.1
2023-06-19,30.9,20.0,25.3,0.1
2023-06-20,30.5,21.1,25.9,0.3
2023-06-21,30.8,21.3,26.0,0.0
2023-06-22,31.7,21.0,25.9,1.5
2023-06-23,30.8,22.7,26.9,0.5
2023-06-24,29.1,21.9,25.6,5.4
2023-06-25,29.8,21.4,25.5,0.4
2023-06-26,29.0,21.3,25.1,4.4
2023-06-27,28.7,21.6,24.8,13.8
2023-06-28,27.9,22.0,24.5,23.3
2023-06-29,28.1,21.5,24.6,16.8
2023-06-30,29.0,21.4,25.2,7.0
2023-07-01,30.1,22.3,25.7,0.0
2023-07-02,29.8,20.5,25.1,0.0
2023-07-03,29.6,21.2,25.0,16.3
2023-07-04,29.2,21.4,25.0,13.4
2023-07-05,29.0,21.2,25.0,2.7
2023-07-06,29.6,22.2,25.5,0.0
2023-07-07,29.8,21.4,25.3,0.2
2023-07-08,30.3,21.1,25.5,0.5
2023-07-09,30.2,21.1,25.3,0.1
2023-07-10,30.6,22.3,26.0,0.6
2023-07-11,30.5,21.5,25.7,2.2
2023-07-12,29.8,21.9,25.7,0.9
2023-07-13,28.3,23.4,25.6,17.2
2023-07-14,30.8,21.8,25.5,0.3
2023-07-15,31.3,20.7,25.6,1.1
2023-07-16,29.5,22.6,26.0,9.1
2023-07-17,28.4,21.7,25.1,20.8
2023-07-18,28.3,21.3,24.6,7.2
2023-07-19,30.7,21.5,25.8,0.0
2023-07-20,30.1,22.3,25.8,0.5
2023-07-21,32.2,21.5,26.8,0.0
2023-07-22,30.4,20.1,25.3,0.1
2023-07-23,31.3,20.9,25.9,3.3
2023-07-24,29.8,21.4,25.7,4.3
2023-07-25,29.4,21.8,25.5,12.5
2023-07-26,29.8,21.1,25.4,0.7
2023-07-27,29.4,22.4,25.6,5.0
2023-07-28,30.4,22.2,25.8,0.3
2023-07-29,30.0,22.0,25.8,0.0
2023-07-30,30.2,21.9,25.7,0.5
2023-07-31,30.9,20.3,25.5,0.4
2023-08-01,29.3,21.6,25.2,12.0
2023-08-02,29.9,22.1,25.7,9.6
2023-08-03,29.2,21.9,25.1,12.8
2023-08-04,28.5,22.3,25.1,11.1
2023-08-05,30.2,21.9,25.5,5.6
2023-08-06,30.8,22.4,26.1,1.9
2023-08-07,30.2,22.0,25.8,1.1
2023-08-08,29.2,22.5,25.7,14.0
2023-08-09,28.8,22.2,25.3,20.3
2023-08-10,28.5,22.0,25.0,17.6
2023-08-11,27.8,21.4,24.7,16.5
2023-08-12,30.8,22.8,26.5,0.0
2023-08-13,29.5,21.8,25.2,18.9
2023-08-14,29.6,21.5,24.7,11.2
2023-08-15,30.0,21.5,25.2,17.8
2023-08-16,28.7,22.1,25.2,6.1
2023-08-17,29.5,21.5,25.1,1.2
2023-08-18,28.1,21.8,24.8,8.7
2023-08-19,29.9,21.7,25.1,9.2
2023-08-20,29.4,22.4,25.7,3.3
2023-08-21,29.8,23.4,26.0,0.1
2023-08-22,29.1,22.5,25.8,0.2
2023-08-23,29.1,21.8,24.8,8.8
2023-08-24,29.2,22.1,25.2,1.8
2023-08-25,28.8,22.8,25.8,12.3
2023-08-26,29.1,22.4,25.4,3.3
2023-08-27,29.7,22.3,25.2,1.1
2023-08-28,29.5,23.0,25.8,0.0
2023-08-29,29.1,24.2,26.4,0.0
2023-08-30,30.3,23.7,26.6,0.0
2023-08-31,30.7,22.0,26.2,1.8
2023-09-01,31.0,22.9,26.3,12.0
2023-09-02,29.1,22.2,25.3,5.6
2023-09-03,27.9,21.8,24.9,7.4
2023-09-04,29.3,21.6,25.2,9.7
2023-09-05,29.0,22.2,25.1,8.7
2023-09-06,29.5,21.5,24.7,9.9
2023-09-07,27.9,21.1,23.9,33.9
2023-09-08,29.1,21.3,24.7,1.1
2023-09-09,30.0,20.1,25.0,0.7
2023-09-10,29.5,21.9,25.0,10.4
2023-09-11,29.3,22.6,25.3,6.8
2023-09-12,29.7,22.3,25.8,0.8
2023-09-13,29.5,22.3,25.5,2.0
2023-09-14,29.5,21.8,25.1,3.5
2023-09-15,28.8,21.5,25.0,4.4
2023-09-16,29.2,21.7,24.8,9.9
2023-09-17,28.2,21.9,24.8,11.1
2023-09-18,28.6,22.0,24.7,6.0
2023-09-19,29.3,21.3,25.1,1.2
2023-09-20,28.9,22.0,25.0,7.4
2023-09-21,29.0,21.9,24.7,11.6
2023-09-22,28.1,22.0,24.5,17.6
2023-09-23,27.9,20.9,24.1,7.1
2023-09-24,28.6,21.9,24.4,1.2
2023-09-25,28.9,22.3,25.2,12.4
2023-09-26,29.3,22.2,25.6,15.7
2023-09-27,29.2,21.9,25.6,7.5
2023-09-28,29.1,21.8,25.1,13.4
2023-09-29,28.2,21.6,24.9,9.8
2023-09-30,29.7,21.8,25.3,0.9
2023-10-01,29.8,22.7,25.7,6.1
2023-10-02,28.7,22.7,25.6,2.5
2023-10-03,29.0,22.3,25.0,8.2
2023-10-04,28.6,21.9,25.0,10.8
2023-10-05,27.6,22.3,24.6,11.1
2023-10-06,27.2,21.7,24.2,7.1
2023-10-07,27.6,21.7,24.5,10.5
2023-10-08,27.6,22.3,24.5,20.9
2023-10-09,27.0,22.6,24.4,10.8
2023-10-10,28.5,23.5,25.5,0.1
2023-10-11,29.4,21.4,25.1,0.1
2023-10-12,27.8,21.1,24.7,0.5
2023-10-13,29.1,21.5,25.2,0.0
2023-10-14,27.7,21.4,24.4,9.7
2023-10-15,27.9,22.0,24.6,5.5
2023-10-16,27.8,21.3,24.7,4.6
2023-10-17,28.1,21.0,24.6,7.1
2023-10-18,28.3,21.1,24.4,7.3
2023-10-19,28.9,21.2,24.5,3.7
2023-10-20,28.7,21.3,24.4,6.4
2023-10-21,28.4,21.3,24.3,11.6
2023-10-22,28.6,21.5,24.4,3.6
2023-10-23,28.9,22.1,25.0,0.5
2023-10-24,27.9,22.7,25.0,0.8
2023-10-25,26.5,22.5,24.3,0.5
2023-10-26,27.5,21.2,24.1,0.3
2023-10-27,27.0,21.1,23.6,1.0
2023-10-28,26.9,20.7,23.6,0.0
2023-10-29,27.6,20.5,23.5,19.6
2023-10-30,26.6,21.2,23.7,8.5
2023-10-31,27.1,21.7,23.6,14.8
2023-11-01,26.9,21.4,23.6,30.1
2023-11-02,26.1,21.6,23.8,25.4
2023-11-03,29.1,20.5,24.3,3.2
2023-11-04,28.7,20.7,24.4,1.8
2023-11-05,27.8,20.7,23.6,6.2
2023-11-06,28.2,21.2,23.9,1.3
2023-11-07,27.2,21.0,23.7,0.3
2023-11-08,27.9,21.8,24.2,0.3
2023-11-09,28.4,21.3,24.4,9.2
2023-11-10,28.6,21.9,24.7,2.9
2023-11-11,28.5,21.6,24.4,8.4
2023-11-12,28.2,21.7,24.5,3.8
2023-11-13,29.3,21.9,25.0,0.3
2023-11-14,29.2,20.4,24.3,0.4
2023-11-15,27.4,21.0,23.7,1.0
2023-11-16,24.2,21.6,22.8,22.5
2023-11-17,22.9,21.7,22.2,86.7
2023-11-18,26.8,21.7,23.4,11.9
2023-11-19,26.9,19.2,23.2,0.2
2023-11-20,27.0,20.8,23.5,2.3
2023-11-21,27.3,20.1,23.1,0.0
2023-11-22,26.5,20.3,23.2,0.0
2023-11-23,26.6,19.3,22.6,6.5
2023-11-24,26.6,20.6,23.2,5.1
2023-11-25,27.3,20.5,23.4,3.9
2023-11-26,27.3,20.5,23.4,4.5
2023-11-27,28.0,19.6,23.1,1.2
2023-11-28,26.4,21.3,23.5,1.2
2023-11-29,26.9,19.8,23.0,9.5
2023-11-30,26.8,19.3,22.6,4.3
2023-12-01,28.4,18.4,22.4,1.0
2023-12-02,28.2,19.5,23.2,0.1
2023-12-03,28.2,18.4,23.0,0.0
2023-12-04,26.8,19.0,22.7,5.2
2023-12-05,26.4,19.1,22.3,1.7
2023-12-06,26.6,19.1,22.2,3.9
2023-12-07,25.9,19.8,22.7,0.1
2023-12-08,26.9,20.8,23.4,1.1
2023-12-09,27.4,20.9,23.4,2.2
2023-12-10,27.8,20.3,23.4,1.2
2023-12-11,28.0,21.2,23.7,2.3
2023-12-12,28.2,20.5,23.5,2.9
2023-12-13,26.0,21.1,22.9,6.9
2023-12-14,25.8,19.2,22.0,0.5
2023-12-15,26.0,20.1,22.6,7.2
2023-12-16,26.6,19.5,22.7,0.1
2023-12-17,24.7,20.7,22.5,4.4
2023-12-18,25.2,20.7,22.4,3.7
2023-12-19,23.3,20.0,21.8,0.9
2023-12-20,24.7,20.7,22.2,0.0
2023-12-21,24.4,20.4,22.0,0.9
2023-12-22,25.2,19.8,22.0,16.9
2023-12-23,25.8,19.7,22.0,9.7
2023-12-24,25.8,19.6,22.1,3.5
2023-12-25,26.4,19.4,22.3,4.3
2023-12-26,25.7,18.6,22.2,5.9
